rel_path	dir	n_events	max_bp
long_content_30k_003/lc30k003_1881_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	845	29902
long_content_30k_003/lc30k003_1882_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	409	29902
long_content_30k_003/lc30k003_1883_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	146	29016
long_content_30k_003/lc30k003_1884_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	77	29902
long_content_30k_003/lc30k003_1885_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	121	29902
long_content_30k_003/lc30k003_1886_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	192	29902
long_content_30k_003/lc30k003_1887_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	579	29902
long_content_30k_003/lc30k003_1888_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	127	29902
long_content_30k_003/lc30k003_1889_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1293	29902
long_content_30k_003/lc30k003_188_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	153	29902
long_content_30k_003/lc30k003_1890_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	28	27798
long_content_30k_003/lc30k003_1891_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	499	29902
long_content_30k_003/lc30k003_1892_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	258	29902
long_content_30k_003/lc30k003_1894_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	298	29902
long_content_30k_003/lc30k003_1895_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	435	29902
long_content_30k_003/lc30k003_1896_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	217	29902
long_content_30k_003/lc30k003_1897_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	400	29902
long_content_30k_003/lc30k003_1898_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	652	29902
long_content_30k_003/lc30k003_1899_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	99	29902
long_content_30k_003/lc30k003_189_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	471	29902
long_content_30k_003/lc30k003_1900_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	242	29902
long_content_30k_003/lc30k003_1901_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	297	29902
long_content_30k_003/lc30k003_1902_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	264	29902
long_content_30k_003/lc30k003_1903_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1822	29902
long_content_30k_003/lc30k003_1904_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	552	29902
long_content_30k_003/lc30k003_1905_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	595	29902
long_content_30k_003/lc30k003_1906_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	377	29902
long_content_30k_003/lc30k003_1907_gc2500_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	46	23049
long_content_30k_003/lc30k003_1908_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	730	29902
long_content_30k_003/lc30k003_1909_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	270	29902
long_content_30k_003/lc30k003_190_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	21	29902
long_content_30k_003/lc30k003_1910_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	300	29902
long_content_30k_003/lc30k003_1911_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	277	29902
long_content_30k_003/lc30k003_1912_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	226	29902
long_content_30k_003/lc30k003_1913_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	546	29902
long_content_30k_003/lc30k003_1914_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	359	29902
long_content_30k_003/lc30k003_1915_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	75	29902
long_content_30k_003/lc30k003_1916_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	1069	29902
long_content_30k_003/lc30k003_1917_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	410	29902
long_content_30k_003/lc30k003_1918_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	74	29902
long_content_30k_003/lc30k003_1919_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	635	29902
long_content_30k_003/lc30k003_191_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	711	29902
long_content_30k_003/lc30k003_1920_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	9	29902
long_content_30k_003/lc30k003_1921_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	32	29902
long_content_30k_003/lc30k003_1922_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	743	29902
long_content_30k_003/lc30k003_1923_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	289	29902
long_content_30k_003/lc30k003_1924_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	152	29902
long_content_30k_003/lc30k003_1925_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1050	29902
long_content_30k_003/lc30k003_1926_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	75	29902
long_content_30k_003/lc30k003_1927_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	348	29902
long_content_30k_003/lc30k003_1928_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	370	29902
long_content_30k_003/lc30k003_1929_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	47	29902
long_content_30k_003/lc30k003_192_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	59	20010
long_content_30k_003/lc30k003_1930_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	924	29902
long_content_30k_003/lc30k003_1931_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	165	29902
long_content_30k_003/lc30k003_1932_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	473	29902
long_content_30k_003/lc30k003_1933_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	31	29902
long_content_30k_003/lc30k003_1934_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	26	29902
long_content_30k_003/lc30k003_1935_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	439	29902
long_content_30k_003/lc30k003_1936_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	442	29902
long_content_30k_003/lc30k003_1937_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1252	29902
long_content_30k_003/lc30k003_1938_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	622	29902
long_content_30k_003/lc30k003_1939_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	369	29902
long_content_30k_003/lc30k003_193_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	50	29902
long_content_30k_003/lc30k003_1940_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	400	29902
long_content_30k_003/lc30k003_1941_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1126	29902
long_content_30k_003/lc30k003_1942_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	662	29902
long_content_30k_003/lc30k003_1943_gc2500_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	200	29902
long_content_30k_003/lc30k003_1944_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	1325	29902
long_content_30k_003/lc30k003_1945_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	168	29902
long_content_30k_003/lc30k003_1946_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	60	29902
long_content_30k_003/lc30k003_1947_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	73	29902
long_content_30k_003/lc30k003_1948_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	522	29902
long_content_30k_003/lc30k003_1949_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	568	29902
long_content_30k_003/lc30k003_194_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	32	29442
long_content_30k_003/lc30k003_1950_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	343	29902
long_content_30k_003/lc30k003_1951_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	149	29902
long_content_30k_003/lc30k003_1952_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	97	29902
long_content_30k_003/lc30k003_1953_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	801	29902
long_content_30k_003/lc30k003_1954_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	230	29902
long_content_30k_003/lc30k003_1955_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	144	29902
long_content_30k_003/lc30k003_1956_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	112	29902
long_content_30k_003/lc30k003_1957_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	452	29902
long_content_30k_003/lc30k003_1958_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	142	29902
long_content_30k_003/lc30k003_1959_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	131	29902
long_content_30k_003/lc30k003_195_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	500	29902
long_content_30k_003/lc30k003_1960_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	69	27450
long_content_30k_003/lc30k003_1961_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	433	29902
long_content_30k_003/lc30k003_1962_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	211	29902
long_content_30k_003/lc30k003_1964_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	201	29902
long_content_30k_003/lc30k003_1965_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	4	29007
long_content_30k_003/lc30k003_1966_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	120	29902
long_content_30k_003/lc30k003_1967_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	78	29902
long_content_30k_003/lc30k003_1968_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1480	29902
long_content_30k_003/lc30k003_1969_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	92	29902
long_content_30k_003/lc30k003_196_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	55	25392
long_content_30k_003/lc30k003_1970_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	4	29902
long_content_30k_003/lc30k003_1971_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	562	29902
long_content_30k_003/lc30k003_1972_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	397	29902
long_content_30k_003/lc30k003_1973_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1026	27225
long_content_30k_003/lc30k003_1974_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	323	29902
long_content_30k_003/lc30k003_1975_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	543	29902
long_content_30k_003/lc30k003_1976_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	223	29902
long_content_30k_003/lc30k003_1977_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	2239	29902
long_content_30k_003/lc30k003_1978_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	426	29902
long_content_30k_003/lc30k003_197_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	698	29902
long_content_30k_003/lc30k003_1980_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	764	29902
long_content_30k_003/lc30k003_1981_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	894	29902
long_content_30k_003/lc30k003_1982_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	254	29902
long_content_30k_003/lc30k003_1983_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	12	29902
long_content_30k_003/lc30k003_1984_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	352	29902
long_content_30k_003/lc30k003_1985_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	212	29902
long_content_30k_003/lc30k003_1986_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	81	29902
long_content_30k_003/lc30k003_1987_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	13	29902
long_content_30k_003/lc30k003_1988_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	127	29902
long_content_30k_003/lc30k003_1989_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	820	29902
long_content_30k_003/lc30k003_198_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	48	15033
long_content_30k_003/lc30k003_1990_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	1495	29902
long_content_30k_003/lc30k003_1991_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	264	29902
long_content_30k_003/lc30k003_1992_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	24	29902
long_content_30k_003/lc30k003_1993_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	17	29902
long_content_30k_003/lc30k003_1994_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	974	29902
long_content_30k_003/lc30k003_1995_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	920	29902
long_content_30k_003/lc30k003_1996_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	28	29902
long_content_30k_003/lc30k003_1997_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	555	29902
long_content_30k_003/lc30k003_1998_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	196	29902
long_content_30k_003/lc30k003_1999_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	135	29902
long_content_30k_003/lc30k003_199_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	217	29902
long_content_30k_003/lc30k003_2000_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	241	29902
long_content_30k_003/lc30k003_2001_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	679	29902
long_content_30k_003/lc30k003_2002_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	404	29902
long_content_30k_003/lc30k003_2003_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	78	29902
long_content_30k_003/lc30k003_2004_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	334	29902
long_content_30k_003/lc30k003_2005_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	194	29902
long_content_30k_003/lc30k003_2006_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	97	29902
long_content_30k_003/lc30k003_2007_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	364	29902
long_content_30k_003/lc30k003_2008_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	358	29902
long_content_30k_003/lc30k003_2009_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1210	29902
long_content_30k_003/lc30k003_200_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	636	29902
long_content_30k_003/lc30k003_2010_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	17	29902
long_content_30k_003/lc30k003_2011_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1523	29902
long_content_30k_003/lc30k003_2012_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	190	29902
long_content_30k_003/lc30k003_2013_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	200	29902
long_content_30k_003/lc30k003_2014_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	182	29902
long_content_30k_003/lc30k003_2015_gc2500_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	332	29902
long_content_30k_003/lc30k003_2016_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	275	29902
long_content_30k_003/lc30k003_2017_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	313	29902
long_content_30k_003/lc30k003_2018_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	166	29902
long_content_30k_003/lc30k003_2019_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	457	29902
long_content_30k_003/lc30k003_201_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	225	29902
long_content_30k_003/lc30k003_2020_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	552	29902
long_content_30k_003/lc30k003_2021_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	151	29902
long_content_30k_003/lc30k003_2022_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	1	4218
long_content_30k_003/lc30k003_2023_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	80	29902
long_content_30k_003/lc30k003_2024_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	157	29902
long_content_30k_003/lc30k003_2025_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	3297	29902
long_content_30k_003/lc30k003_2026_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	458	29902
long_content_30k_003/lc30k003_2027_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	238	29902
long_content_30k_003/lc30k003_2028_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	73	29902
long_content_30k_003/lc30k003_2029_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	63	29902
long_content_30k_003/lc30k003_202_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	386	29902
long_content_30k_003/lc30k003_2030_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	33	29902
long_content_30k_003/lc30k003_2031_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	348	29902
long_content_30k_003/lc30k003_2032_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	261	29902
long_content_30k_003/lc30k003_2033_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	880	29902
long_content_30k_003/lc30k003_2034_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	168	20043
long_content_30k_003/lc30k003_2035_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	364	29902
long_content_30k_003/lc30k003_2036_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	231	29902
long_content_30k_003/lc30k003_2037_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	284	29061
long_content_30k_003/lc30k003_2038_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	869	29902
long_content_30k_003/lc30k003_2039_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	184	29902
long_content_30k_003/lc30k003_203_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	50	27930
long_content_30k_003/lc30k003_2040_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1210	29902
long_content_30k_003/lc30k003_2042_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	37	29902
long_content_30k_003/lc30k003_2043_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	940	29902
long_content_30k_003/lc30k003_2044_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	1732	29902
long_content_30k_003/lc30k003_2045_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	179	29902
long_content_30k_003/lc30k003_2046_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	515	29902
long_content_30k_003/lc30k003_2047_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1185	29902
long_content_30k_003/lc30k003_2048_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	61	29902
long_content_30k_003/lc30k003_2049_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	775	29902
long_content_30k_003/lc30k003_204_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	236	29902
long_content_30k_003/lc30k003_2050_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	769	29902
long_content_30k_003/lc30k003_2051_gc2500_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	13	29902
long_content_30k_003/lc30k003_2052_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	143	29902
long_content_30k_003/lc30k003_2053_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	166	29902
long_content_30k_003/lc30k003_2054_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	121	12771
long_content_30k_003/lc30k003_2055_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	1020	29902
long_content_30k_003/lc30k003_2056_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	715	29902
long_content_30k_003/lc30k003_2057_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	338	29902
long_content_30k_003/lc30k003_2058_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	74	29902
long_content_30k_003/lc30k003_2059_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	79	29902
long_content_30k_003/lc30k003_205_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	21	29902
long_content_30k_003/lc30k003_2060_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	460	29902
long_content_30k_003/lc30k003_2061_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1119	29902
long_content_30k_003/lc30k003_2062_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	211	29902
long_content_30k_003/lc30k003_2063_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	4	29902
long_content_30k_003/lc30k003_2064_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	558	29902
long_content_30k_003/lc30k003_2065_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	150	29902
long_content_30k_003/lc30k003_2066_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	963	29902
long_content_30k_003/lc30k003_2067_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	231	29902
long_content_30k_003/lc30k003_2068_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	108	28917
long_content_30k_003/lc30k003_2069_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1144	29902
long_content_30k_003/lc30k003_206_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	1018	29902
long_content_30k_003/lc30k003_2070_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	14	29902
long_content_30k_003/lc30k003_2071_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	95	29902
long_content_30k_003/lc30k003_2072_gc2000_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	2363	29902
long_content_30k_003/lc30k003_2073_gc2500_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	29	29902
long_content_30k_003/lc30k003_2074_gc2500_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	1024	29902
long_content_30k_003/lc30k003_2075_gc2500_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	156	29902
long_content_30k_003/lc30k003_2076_gc2500_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	1932	29902
long_content_30k_003/lc30k003_2077_gc2000_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	4	29902
long_content_30k_003/lc30k003_2078_gc2000_rp0.01_mr3E-4_ss200.fa	long_content_30k_003	221	29902
long_content_30k_003/lc30k003_2079_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	160	29902
long_content_30k_003/lc30k003_207_gc2000_rp0.02_mr2E-4_ss200.fa	long_content_30k_003	484	29902
long_content_30k_003/lc30k003_2080_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	1367	29902
long_content_30k_003/lc30k003_2081_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	489	29902
long_content_30k_003/lc30k003_2082_gc2000_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	468	29902
long_content_30k_003/lc30k003_2083_gc2000_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1037	29902
long_content_30k_003/lc30k003_2084_gc2000_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	282	29902
long_content_30k_003/lc30k003_2085_gc2500_rp0.03_mr2E-4_ss200.fa	long_content_30k_003	1699	29902
long_content_30k_003/lc30k003_2086_gc2000_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	194	29902
long_content_30k_003/lc30k003_2087_gc2500_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	279	29902
long_content_30k_003/lc30k003_2088_gc2500_rp0.03_mr5E-4_ss100.fa	long_content_30k_003	470	29902
long_content_30k_003/lc30k003_2089_gc2500_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	91	29902
long_content_30k_003/lc30k003_208_gc2500_rp0.02_mr5E-4_ss200.fa	long_content_30k_003	47	29902
long_content_30k_003/lc30k003_2090_gc2500_rp0.02_mr3E-4_ss100.fa	long_content_30k_003	184	28356
long_content_30k_003/lc30k003_2091_gc2000_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	859	29902
long_content_30k_003/lc30k003_2092_gc2500_rp0.02_mr3E-4_ss200.fa	long_content_30k_003	543	29902
long_content_30k_003/lc30k003_2093_gc2500_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	227	29902
long_content_30k_003/lc30k003_2094_gc2500_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	63	29902
long_content_30k_003/lc30k003_2095_gc2000_rp0.01_mr2E-4_ss100.fa	long_content_30k_003	48	29902
long_content_30k_003/lc30k003_2096_gc2000_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	589	29902
long_content_30k_003/lc30k003_2097_gc2000_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1057	29902
long_content_30k_003/lc30k003_2098_gc2500_rp0.02_mr5E-4_ss100.fa	long_content_30k_003	342	29902
long_content_30k_003/lc30k003_2099_gc2500_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	248	29902
long_content_30k_003/lc30k003_209_gc2500_rp0.03_mr5E-4_ss200.fa	long_content_30k_003	1224	29902
long_content_30k_003/lc30k003_2100_gc2000_rp0.01_mr5E-4_ss100.fa	long_content_30k_003	73	29902
long_content_30k_003/lc30k003_2101_gc2000_rp0.01_mr2E-4_ss200.fa	long_content_30k_003	248	29902
long_content_30k_003/lc30k003_2102_gc2500_rp0.03_mr3E-4_ss100.fa	long_content_30k_003	571	29902
long_content_30k_003/lc30k003_2103_gc2000_rp0.03_mr2E-4_ss100.fa	long_content_30k_003	1832	29902
long_content_30k_003/lc30k003_2104_gc2500_rp0.01_mr3E-4_ss100.fa	long_content_30k_003	16	29902
long_content_30k_003/lc30k003_2105_gc2000_rp0.03_mr3E-4_ss200.fa	long_content_30k_003	609	29902
long_content_30k_003/lc30k003_2106_gc2000_rp0.01_mr5E-4_ss200.fa	long_content_30k_003	218	29902
long_content_30k_003/lc30k003_2107_gc2000_rp0.02_mr2E-4_ss100.fa	long_content_30k_003	276	29902
